codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones,inicio_automatica
11546001,DGA,dga_web,Caleta Tortel,10,-47.7997,-73.5358,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2013-10-23,2018-02-03,1559,2013-10-23
11711000,DGA,dga_web,Rio Pascua Ante Junta Rio Quetru,20,-48.1592,-73.0889,117.0,Rio Pascua,1171.0,Rio Pascua,2003-01-01,2018-02-03,2745,2003-01-01
11700001,DGA,dga_web,Rio Mayer Reten,450,-48.2083,-72.3228,117.0,Rio Pascua,1170.0,Lago O'Higgins,1993-04-18,2004-08-31,3242,-
11701002,DGA,dga_web,Villa Ohiggins,270,-48.4692,-72.5589,117.0,Rio Pascua,1170.0,Lago O'Higgins,1993-10-01,2008-12-25,4652,-
11702000,DGA,dga_web,Lago Ohiggins En Villa Ohiggins,300,-48.5169,-72.5953,117.0,Rio Pascua,1170.0,Lago O'Higgins,2003-01-01,2008-01-01,1285,2003-01-01
12000000,DGA,dga_web,Glaciar Tempano,20,-48.8347,-74.1831,120.0,Costeras Entre Limite Region Y Seno Andrew,1200.0,Costeras Del Canal Mesier Entre Limite Region Y Peninsula Exmouth,2011-01-01,2018-01-30,1879,2011-01-01
11704001,DGA,dga_web,Candelario Mancilla,300,-48.8775,-72.7394,117.0,Rio Pascua,1170.0,Lago O'Higgins,1993-10-26,2018-02-03,5450,2003-01-01
11706000,DGA,dga_web,Glaciar Ohiggins,5,-48.9272,-73.1172,117.0,Rio Pascua,1170.0,Lago O'Higgins,2011-01-01,2018-02-03,1548,2011-01-01
12125001,DGA,dga_web,Puerto Eden,10,-49.1228,-74.4069,121.0,Islas Entre Limite Region Y Canal Ancho Y Estrecho De La Concepcion,1212.0,Isla Wellington E Isla Entre Esta Y El Oriente,1998-02-12,2011-11-30,2461,-
12280004,DGA,dga_web,Lago Dickson,200,-50.8228,-73.1125,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,1999-06-24,2018-02-03,4148,1999-06-24
12283004,DGA,dga_web,Laguna Azul,240,-50.8789,-72.7328,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,1997-07-01,2003-03-17,845,-
12283001,DGA,dga_web,Cerro Guido,230,-50.8986,-72.3314,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,1991-12-01,2018-02-03,8278,2013-04-01
12284006,DGA,dga_web,Rio Las Chinas En Cerro Guido,75,-51.0508,-72.5169,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,2003-01-01,2018-02-03,3756,2003-01-01
12288000,DGA,dga_web,Glaciar Tindall,345,-51.1158,-73.2825,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,2011-01-01,2018-02-03,2199,2011-01-01
12286001,DGA,dga_web,Torres Del Paine,25,-51.1842,-72.9669,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,1964-03-04,2018-02-03,17159,2012-06-21
12284010,DGA,dga_web,Cerro Castillo,130,-51.26,-72.3272,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,1997-02-01,2018-02-03,6614,2013-08-28
12293001,DGA,dga_web,Puerto Natales,45,-51.7336,-72.4781,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1229.0,Costeras Entre Rio Serrano Y Rio Hollenberg,1987-05-12,2018-01-25,10225,2012-04-21
12680001,DGA,dga_web,Monte Aymond,160,-52.1644,-69.6078,126.0,Vertiente Del Atlantico,1268.0,Costeras Entre Canadon Seco Y Canadon Grande,1998-09-11,2018-02-03,6150,2013-10-01
12620000,DGA,dga_web,Penitente Alto,290,-52.2092,-71.6806,126.0,Vertiente Del Atlantico,1262.0,Rio Penitente,2010-05-10,2018-02-03,2188,2011-01-01
12403000,DGA,dga_web,Seno Obstruccin,4,-52.2094,-72.4783,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240.0,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion,2010-01-01,2018-02-03,2368,2011-01-01
12540001,DGA,dga_web,Ohiggins Villa,70,-52.3161,-69.6881,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1254.0,Costeras Entre Chorrillo Kimiri Aike (Incl.) Y Canadon Grande (Incl.),1995-07-01,1998-09-14,807,-
12622002,DGA,dga_web,Villa Tehuelche,190,-52.4414,-71.4022,126.0,Vertiente Del Atlantico,1262.0,Rio Penitente,1991-12-01,2018-02-03,9242,2012-02-01
12452002,DGA,dga_web,Rio Perez,5,-52.5486,-71.9603,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245.0,Costeras Continentales Del Seno Skyring,1991-04-01,2010-04-30,2913,-
12452001,DGA,dga_web,Rio Perez En Desembocadura,20,-52.5492,-71.9747,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245.0,Costeras Continentales Del Seno Skyring,2010-05-01,2018-02-03,2502,2012-01-01
12802001,DGA,dga_web,Rio Side En Cerro Sombrero,10,-52.7681,-69.2772,128.0,Tierra Del Fuego,1280.0,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,2011-01-01,2018-02-03,2227,2011-01-01
12449002,DGA,dga_web,Cordillera Riesco,456,-52.8425,-71.7642,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244.0,Isla Riesco,2011-01-01,2018-02-03,2227,2011-01-01
12806005,DGA,dga_web,Sarita En Bahia San Felipe,15,-52.8675,-69.9,128.0,Tierra Del Fuego,1280.0,"Costeras Del E Magallanes, Cabo Esp. Santo Y C. Mo",1982-05-22,1984-12-28,852,-
12806004,DGA,dga_web,Bahia San Felipe,10,-52.8697,-69.9319,128.0,Tierra Del Fuego,1280.0,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1987-05-28,2018-02-03,9525,2013-10-01
12449001,DGA,dga_web,Isla Riesco,10,-52.8819,-71.5706,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244.0,Isla Riesco,1997-11-01,2015-02-28,5063,-
12448001,DGA,dga_web,Rio Grande En Isla Riesco,5,-52.9964,-71.8706,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244.0,Isla Riesco,2010-06-01,2011-04-20,293,-
12586004,DGA,dga_web,Punta Arenas,5,-53.1233,-70.8772,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,1973-11-15,2018-02-03,16045,2016-04-01
12586009,DGA,dga_web,Canal De Trasvase Estero Llau-Llau,80,-53.125,-70.9358,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,2003-01-01,2018-02-03,3279,2003-01-01
12586010,DGA,dga_web,Magdalena Giglio 2,432,-53.1397,-71.0561,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,2011-01-01,2018-02-03,1627,2011-01-01
12586006,DGA,dga_web,Cerro Mirador,580,-53.1842,-71.0833,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,2016-12-26,2018-02-03,404,2016-12-26
12809001,DGA,dga_web,Porvenir,35,-53.2908,-70.37,128.0,Tierra Del Fuego,1280.0,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1997-07-01,2018-02-03,6651,2015-03-01
12815001,DGA,dga_web,Onaisin En Maria Cristina,30,-53.3056,-69.2675,128.0,Tierra Del Fuego,1281.0,Costeras Bahia Inutil (Entre Cabo Monmouth Y Cabo Nose),1993-04-08,2018-02-03,8804,2012-09-01
12863001,DGA,dga_web,San Sebastian,20,-53.3217,-68.6614,128.0,Tierra Del Fuego,1286.0,Cuencas Atlanticas Hasta Frontera Entre Arroyo Alfa (Incl.) Y Afluentes R. Grande (Arg.),1993-04-07,2018-02-03,8430,2013-10-01
12582003,DGA,dga_web,Lago Parrillar,320,-53.4025,-71.2497,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,2011-01-01,2018-02-03,1820,2011-01-01
12873001,DGA,dga_web,Russfin,225,-53.7594,-69.1892,128.0,Tierra Del Fuego,1287.0,Afluentes Rio Grande Y Cuencas Cerradas,1993-11-01,2018-02-03,4393,2013-10-01
12876002,DGA,dga_web,Seccion Rio Grande,130,-53.8967,-68.9183,128.0,Tierra Del Fuego,1287.0,Afluentes Rio Grande Y Cuencas Cerradas,1991-12-14,1993-02-28,414,-
12821000,DGA,dga_web,Rio Condor,10,-53.9964,-70.0781,128.0,Tierra Del Fuego,1282.0,Costeras Entre Cabo Nose Y R. Azopardo (Incl.),2011-01-01,2018-02-03,2066,2011-01-01
12876003,DGA,dga_web,Pampa Huanaco,150,-54.0497,-68.7997,128.0,Tierra Del Fuego,1287.0,Afluentes Rio Grande Y Cuencas Cerradas,1995-10-07,2018-02-03,7724,2013-10-01
12879000,DGA,dga_web,Lago Deseado,170,-54.3378,-68.8242,128.0,Tierra Del Fuego,1287.0,Afluentes Rio Grande Y Cuencas Cerradas,2011-01-01,2018-02-03,2180,2011-01-01
12878002,DGA,dga_web,Bahia Yendegaia,10,-54.8817,-68.6825,128.0,Tierra Del Fuego,1287.0,Afluentes Rio Grande Y Cuencas Cerradas,2016-11-01,2018-02-03,459,2016-11-01
12930004,DGA,dga_web,Puerto Navarino,10,-54.9256,-68.3236,129.0,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293.0,Islas Navarino Y Gable,2011-01-01,2018-02-03,2227,2011-01-01
12930001,DGA,dga_web,Rio Robalo En Puerto Williams,80,-54.9469,-67.6392,129.0,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293.0,Islas Navarino Y Gable,2003-01-01,2018-02-03,2785,2003-01-01
12930005,DGA,dga_web,Puerto Toro,10,-55.0822,-67.0758,129.0,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293.0,Islas Navarino Y Gable,2011-01-01,2018-02-03,2079,2011-01-01
950002,DMC,dmc_anuarios,Arturo Prat Base Antartica,5,-62.4786,-59.6642,-1.0,No Disponible,-1.0,No Disponible,2016-01-01,2018-02-05,644,-
950003,DMC,dmc_anuarios,Bernardo O'Higgins Base Antartica,10,-63.3208,-57.8994,-1.0,No Disponible,-1.0,No Disponible,2016-01-01,2018-02-05,767,-
180005,DMC,dmc_merge,Chacalluta Arica Ap.,63,-18.3514,-70.3358,10.0,Altiplanicas,100.0,Entre Limite Peru - Bolivia Y Rio Lauca,1966-01-01,2018-02-05,19012,-
200006,DMC,dmc_merge,Diego Aracena Iquique Ap.,52,-20.5397,-70.1786,10.0,Altiplanicas,104.0,Entre Estero Sencata Y Rio Sacaya,1950-01-01,2018-02-05,24854,-
230001,DMC,dmc_merge,Cerro Moreno Antofagasta Ap.,113,-23.4503,-70.4411,20.0,Fronterizas Salar Michincha-R.Loa,200.0,Salar De Ollague,1950-01-01,2018-02-05,24582,-
270008,DMC,dmc_merge,Desierto De Atacama Caldera Ap.,204,-27.2639,-70.7742,30.0,Endorreicas Entre Frontera Y Vertiente Del Pacifico,304.0,Salar De Maricunga,2005-02-01,2018-02-05,4477,-
290004,DMC,dmc_merge,La Florida La Serena Ad.,142,-29.9175,-71.2011,41.0,Rio Los Choros,412.0,Q. Los Choros Entre Q. Del Pelicano Y Desembocadura,1950-04-10,2018-02-05,23840,-
330007,DMC,dmc_merge,Rodelillo Ad.,330,-33.0367,-71.5342,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,2016-01-01,2018-02-05,767,-
330020,DMC,dmc_merge,Quinta Normal Santiago,527,-33.445,-70.6828,57.0,Rio Maipo,573.0,Mapocho Bajo,1950-01-01,2018-02-05,24845,-
340031,DMC,dmc_merge,General Freire Curico Ad.,225,-34.9664,-71.2167,61.0,Costeras Rapel-E.Nilahue,613.0,Estero Nilahue,1950-01-01,2018-02-05,23186,-
360011,DMC,dmc_merge,Bernardo O'Higgins Chillan Ad.,151,-36.5872,-72.04,81.0,Rio Itata,810.0,Nuble Alto,1950-01-01,2018-02-05,22233,-
360019,DMC,dmc_merge,Carriel Sur Concepcion.,12,-36.7792,-73.0622,81.0,Rio Itata,810.0,Nuble Alto,1950-01-01,2018-02-05,24754,-
380013,DMC,dmc_merge,Maquehue Temuco Ad.,92,-38.77,-72.6369,83.0,Rio Bio Bio,830.0,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),1950-01-02,2018-02-05,23507,-
390006,DMC,dmc_merge,Pichoy Valdivia Ad.,21,-39.6506,-73.0808,101.0,Rio Valdivia,1010.0,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1950-01-01,2018-02-05,23526,-
400009,DMC,dmc_merge,Canal Bajo Osorno Ad.,61,-40.605,-73.0608,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,1950-01-01,2018-02-05,24380,-
410005,DMC,dmc_merge,El Tepual Puerto Montt Ap.,85,-41.435,-73.0978,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,1950-02-01,2018-02-05,22164,-
450001,DMC,dmc_merge,Puerto Aysen Ad.,10,-45.3961,-72.6639,113.0,Rio Aisen,1134.0,Rio Aisen Entre Rio Riesco Y Desembocadura,1950-01-01,2018-02-05,21548,-
450004,DMC,dmc_merge,Teniente Vidal Coyhaique Ad.,310,-45.5939,-72.1086,113.0,Rio Aisen,1131.0,Rio Simpson,1952-01-01,2018-02-05,23579,-
450005,DMC,dmc_merge,Balmaceda Ad.,517,-45.9128,-71.6942,113.0,Rio Aisen,1131.0,Rio Simpson,1950-12-01,2018-02-05,23852,-
460001,DMC,dmc_merge,Chile Chico Ad.,306,-46.5808,-71.6928,115.0,Rio Baker,1152.0,Vertiente Sur Lago Jose Miguel Carrera,1952-01-01,2018-02-05,19832,-
470001,DMC,dmc_merge,Lord Cochrane Ad.,204,-47.2439,-72.5864,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,1970-01-01,2018-02-05,16878,-
520006,DMC,dmc_merge,Punta Arenas,38,-53.0033,-70.845,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,1958-01-01,2018-02-05,21932,-
550001,DMC,dmc_merge,Guardia Marina Zanartu Pto Williams Ad.,10,-54.9317,-67.6156,129.0,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293.0,Islas Navarino Y Gable,1968-02-12,2018-02-05,15219,-
950001,DMC,dmc_merge,Eduardo Frei Montalva Antartica,1,-62.1997,-58.9642,-1.0,No Disponible,-1.0,No Disponible,1970-01-01,2018-02-05,17513,-
220002,DMC,dmc_web,El Loa Calama Ad.,2293,-22.4989,-68.9072,20.0,Fronterizas Salar Michincha-R.Loa,200.0,Salar De Ollague,1967-01-01,2018-02-05,18181,-
270001,DMC,dmc_web,Mataveri Isla De Pascua Ap.,48,-27.1606,-109.427,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,1954-06-14,2018-02-04,17715,-
330021,DMC,dmc_web,Pudahuel Santiago,482,-33.3919,-70.7944,57.0,Rio Maipo,573.0,Mapocho Bajo,1966-01-04,2018-02-05,18622,-
330019,DMC,dmc_web,Eulogio Sanchez Tobalaba Ad.,650,-33.4544,-70.5478,57.0,Rio Maipo,573.0,Mapocho Bajo,1954-10-11,2018-02-05,16471,-
330031,DMC,dmc_web,Juan Fernandez Estacion Meteorologica,35,-33.6367,-78.835,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,1958-10-01,2018-02-05,20168,-
330030,DMC,dmc_web,Santo Domingo Ad.,75,-33.655,-71.6142,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,1966-08-01,2018-02-05,18364,-
370033,DMC,dmc_web,Maria Dolores Los Angeles Ad.,120,-37.4028,-72.4225,81.0,Rio Itata,810.0,Nuble Alto,1952-01-01,2018-02-05,10474,-
420004,DMC,dmc_web,Chaiten Ad.,10,-42.9303,-72.7008,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,1965-11-02,2008-04-29,11725,-
430002,DMC,dmc_web,Futaleufu Ad.,347,-43.1889,-71.8525,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,1953-09-01,2018-02-01,19835,-
430004,DMC,dmc_web,Alto Palenaad.,281,-43.6117,-71.8053,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,1961-12-01,2018-02-05,17986,-
510005,DMC,dmc_web,Teniente Gallardo Puerto Natales Ad.,69,-51.6672,-72.5289,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1229.0,Costeras Entre Rio Serrano Y Rio Hollenberg,1999-01-01,2018-02-05,3850,-
530005,DMC,dmc_web,Fuentes Martinez Porvenir Ad.,27,-53.1875,-70.3203,128.0,Tierra Del Fuego,1280.0,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1985-04-01,2018-02-05,10747,-
COM00080002,GHCN,ghcn_ftp,El Embrujo,3,13.357,-81.358,,,,,1983-11-14,2018-02-02,1929,-
CO000080001,GHCN,ghcn_ftp,San Andres (Isla)/S,6,12.583,-81.717,,,,,1965-04-24,2018-02-02,11991,-
VE000080405,GHCN,ghcn_ftp,La Orchila,3,11.8,-66.183,,,,,1959-01-01,1993-06-22,3848,-
COM00080035,GHCN,ghcn_ftp,Almirante Padilla,13,11.526,-72.926,,,,,1973-01-05,2018-02-02,3754,-
VEM00080403,GHCN,ghcn_ftp,Jose Leonardo Chirinos,16,11.415,-69.681,,,,,1959-01-01,2016-10-05,10209,-
COM00080009,GHCN,ghcn_ftp,Simon Bolivar,7,11.12,-74.231,,,,,1964-09-16,2018-02-02,9297,-
VEM00080421,GHCN,ghcn_ftp,Porlamar (Aeropuerto Int. Del,19,10.917,-63.967,,,,,1975-08-09,2016-02-13,5554,-
COM00080028,GHCN,ghcn_ftp,Ernesto Cortissoz,30,10.89,-74.781,,,,,1961-01-01,2018-02-02,10897,-
VEM00080415,GHCN,ghcn_ftp,Simon Bolivar Intl,72,10.603,-66.991,,,,,1973-01-02,2016-06-11,7496,-
VE000080423,GHCN,ghcn_ftp,Guiria,14,10.583,-62.317,,,,,1961-01-01,2016-10-05,15503,-
VEM00080407,GHCN,ghcn_ftp,La Chinita Intl,72,10.558,-71.728,,,,,1959-01-01,2016-10-06,9040,-
VEM00080476,GHCN,ghcn_ftp,La Canada,26,10.517,-71.65,,,,,1983-11-14,2016-03-22,2523,-
VEM00080416,GHCN,ghcn_ftp,Generalisimo Francisco De Mir,856,10.485,-66.844,,,,,1973-05-22,2010-08-23,4491,-
VEM00080412,GHCN,ghcn_ftp,General Bartolome Salom Intl,10,10.481,-68.073,,,,,1962-08-02,1993-08-23,3474,-
VEM00080420,GHCN,ghcn_ftp,Antonio Jose De Sucre,4,10.45,-64.13,,,,,1984-07-01,2016-04-02,4335,-
COM00080022,GHCN,ghcn_ftp,Rafael Nunez,1,10.442,-75.513,,,,,1963-11-25,2018-02-01,8427,-
COM00080036,GHCN,ghcn_ftp,Alfonso Lopez Pumarejo,147,10.435,-73.25,,,,,1969-08-20,2018-02-02,5081,-
VEM00080479,GHCN,ghcn_ftp,Palmichal,1000,10.3,-68.233,,,,,1992-02-02,2003-05-12,2583,-
VE000080413,GHCN,ghcn_ftp,Maracay - B.A. Sucr,437,10.25,-67.65,,,,,1959-01-01,2016-10-05,16479,-
VEM00080472,GHCN,ghcn_ftp,Arturo Michelena Intl,430,10.15,-67.928,,,,,1991-12-02,2016-07-27,2877,-
VEM00080419,GHCN,ghcn_ftp,General Jose Antonio Anzoateg,8,10.107,-64.689,,,,,1973-05-12,2015-05-29,4848,-
VEM00080410,GHCN,ghcn_ftp,Barquisimeto Intl,622,10.043,-69.359,,,,,1959-01-01,2016-10-06,8487,-
VE000002417,GHCN,ghcn_ftp,San Juan De Los Mor,429,9.917,-67.333,,,,,1987-01-30,2016-07-27,4129,-
VE000080425,GHCN,ghcn_ftp,Mene Grande,28,9.817,-70.933,,,,,1961-01-01,2016-04-01,16547,-
VEM00080435,GHCN,ghcn_ftp,Maturin,68,9.749,-63.153,,,,,1973-05-22,2016-03-25,5309,-
VEM00080427,GHCN,ghcn_ftp,Oswaldo Guevara Mujica,195,9.553,-69.238,,,,,1973-05-22,2016-04-04,5903,-
VEM00080432,GHCN,ghcn_ftp,Carrizal,161,9.417,-66.917,,,,,1981-07-14,2014-08-19,345,-
VEM00080426,GHCN,ghcn_ftp,Dr Antonio Nicolas Briceno,628,9.34,-70.584,,,,,1982-11-27,2016-07-27,5111,-
VE000002589,GHCN,ghcn_ftp,Valle De La Pascua,125,9.233,-66.0,,,,,1991-12-11,2016-02-16,682,-
VEM00080428,GHCN,ghcn_ftp,Guanare,185,9.027,-69.755,,,,,1973-05-24,2016-10-05,7143,-
VEM00080478,GHCN,ghcn_ftp,Temblador (Private),30,9.017,-62.617,,,,,1982-11-01,1997-04-05,857,-
VEM00080442,GHCN,ghcn_ftp,Calabozo,100,8.925,-67.417,,,,,1992-02-02,2013-07-16,3144,-
COM00080063,GHCN,ghcn_ftp,Los Garzones,11,8.824,-75.826,,,,,1964-09-20,2018-02-02,4281,-
VEM00080437,GHCN,ghcn_ftp,El Vigia,103,8.633,-71.65,,,,,1992-09-02,2016-03-30,1360,-
VEM00080440,GHCN,ghcn_ftp,Barinas,203,8.62,-70.221,,,,,1991-12-04,2016-10-05,2959,-
VE000080438,GHCN,ghcn_ftp,Merida,1498,8.6,-71.183,,,,,1961-01-01,2016-10-07,16992,-
VEM00080444,GHCN,ghcn_ftp,Ciudad Bolivar,60,8.122,-63.537,,,,,1973-05-18,2016-03-28,4690,-
COM00080097,GHCN,ghcn_ftp,Camilo Daza,334,7.928,-72.512,,,,,1964-09-16,2018-02-02,8049,-
VEM00080447,GHCN,ghcn_ftp,San Antonio Del Tachira,400,7.841,-72.44,,,,,1973-05-12,2016-10-06,6683,-
COM00080084,GHCN,ghcn_ftp,Antonio Roldan Betancourt,14,7.812,-76.716,,,,,1984-12-29,2018-02-02,3041,-
VE000080450,GHCN,ghcn_ftp,San Fernando,47,7.68,-67.42,,,,,1961-01-01,2016-09-10,16180,-
VEM00080475,GHCN,ghcn_ftp,Mayor Buenaventura Vivas,330,7.565,-72.035,,,,,1982-08-21,2015-10-14,2653,-
VE000080453,GHCN,ghcn_ftp,Tumeremo,181,7.3,-61.45,,,,,1961-01-01,2000-12-31,14444,-
VEM00080448,GHCN,ghcn_ftp,Guasdualito,130,7.211,-70.756,,,,,1974-03-02,2016-10-07,4493,-
COM00080094,GHCN,ghcn_ftp,Palonegro,1188,7.127,-73.185,,,,,1975-04-05,2018-02-01,8438,-
COM00080099,GHCN,ghcn_ftp,Santiago Perez,128,7.069,-70.737,,,,,1964-09-20,2018-02-02,4902,-
COM00080091,GHCN,ghcn_ftp,Yariguies,126,7.024,-73.807,,,,,1964-09-16,2018-02-02,6901,-
GYM00081001,GHCN,ghcn_ftp,Georgetown,2,6.8,-58.15,,,,,1979-11-03,2018-02-02,3159,-
GYW00010502,GHCN,ghcn_ftp,Georgetown,29,6.5,-58.25,,,,,1949-01-01,2018-02-02,3695,-
COM00080110,GHCN,ghcn_ftp,Olaya Herrera,1506,6.22,-75.591,,,,,1958-01-06,2018-02-02,8957,-
VE000005484,GHCN,ghcn_ftp,Puerto Carreno/A.Gu,55,6.167,-67.5,,,,,1980-10-16,2018-02-01,2175,-
COM00080112,GHCN,ghcn_ftp,Jose Maria Cordova,2142,6.165,-75.423,,,,,1986-01-24,2018-02-02,6244,-
COM00080144,GHCN,ghcn_ftp,El Carano,62,5.691,-76.641,,,,,1965-03-26,2018-02-02,4553,-
VEM00080457,GHCN,ghcn_ftp,Casique Aramare,75,5.62,-67.606,,,,,1973-05-12,2016-10-06,4357,-
FGM00081401,GHCN,ghcn_ftp,St Laurent Du Maron,9,5.5,-54.033,,,,,1973-09-14,2018-01-30,8086,-
NSM00081225,GHCN,ghcn_ftp,Johan A Pengel Intl,18,5.453,-55.188,,,,,1973-05-24,2013-06-19,6604,-
FG000081405,GHCN,ghcn_ftp,Rochambeau,9,4.833,-52.367,,,,,1950-01-01,2018-02-02,22536,-
COM00080210,GHCN,ghcn_ftp,Matecana,1346,4.813,-75.74,,,,,1963-04-17,2018-02-02,9868,-
CO000080222,GHCN,ghcn_ftp,Bogota/Eldorado,2548,4.701,-74.15,,,,,1961-02-01,2018-02-02,16021,-
VE000080462,GHCN,ghcn_ftp,Santa Elena De Uair,907,4.6,-61.117,,,,,1961-01-01,2016-03-25,14171,-
CO000080241,GHCN,ghcn_ftp,Las Gaviotas,167,4.55,-70.917,,,,,1973-05-18,2002-05-02,7498,-
COM00080211,GHCN,ghcn_ftp,El Eden,1216,4.453,-75.766,,,,,1964-09-17,2018-02-02,5342,-
COM00080214,GHCN,ghcn_ftp,Perales,949,4.422,-75.133,,,,,1973-01-05,2018-02-02,6405,-
COM00080234,GHCN,ghcn_ftp,Vanguardia,425,4.168,-73.614,,,,,1964-09-30,2018-02-02,6826,-
FGM00081408,GHCN,ghcn_ftp,Saint Georges,7,3.883,-51.8,,,,,1973-09-17,2017-05-08,7333,-
FGM00081415,GHCN,ghcn_ftp,Maripasoula,106,3.633,-54.033,,,,,1973-09-17,2017-10-06,7668,-
CO000080259,GHCN,ghcn_ftp,Cali/Alfonso Bonill,969,3.55,-76.383,,,,,1961-01-01,2018-02-02,14003,-
COM00080315,GHCN,ghcn_ftp,Benito Salas,446,2.95,-75.294,,,,,1964-09-20,2018-02-02,7872,-
BRM00082024,GHCN,ghcn_ftp,Boa Vista,90,2.817,-60.65,,,,,1974-06-21,1997-03-03,176,-
BR008250003,GHCN,ghcn_ftp,Amapa,10,2.067,-50.85,,,,,1973-01-05,1975-01-08,384,-
BR008161001,GHCN,ghcn_ftp,Caracarai,95,1.833,-61.133,,,,,1990-07-06,2003-03-07,3,-
CO000080342,GHCN,ghcn_ftp,Pasto/Antonio Narin,1826,1.417,-77.267,,,,,1961-08-01,2018-02-02,13110,-
COM00080370,GHCN,ghcn_ftp,San Luis,2976,0.862,-77.672,,,,,1964-09-16,2018-02-02,6495,-
ECM00084036,GHCN,ghcn_ftp,San Gabriel,2860,0.6,-77.817,,,,,2011-07-16,2018-01-18,1558,-
ECW00050904,GHCN,ghcn_ftp,Galapagos Island Nf,23,0.4333,-90.2833,,,,,1945-04-01,1946-03-29,266,-
BRM00082098,GHCN,ghcn_ftp,Macapa,17,0.051,-51.072,,,,,1973-01-05,2018-01-10,6480,-
