codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones,inicio_automatica
10344003,DGA,dga_web,Rio Rahue Antes Junta Rio Negro,40,-40.63,-73.1783,103.0,Rio Bueno,1034.0,Rio Rahue Hasta Antes Junta Rio Negro,2014-01-01,2018-02-04,1228,2014-01-01
10355003,DGA,dga_web,Rio Forrahue En Rio Negro,52,-40.7956,-73.2144,103.0,Rio Bueno,1035.0,Rio Negro,2014-01-01,2018-02-04,1227,2014-01-01
10512000,DGA,dga_web,Llanada Grande,248,-41.4242,-71.9386,105.0,Rio Puelo,1051.0,R. Puelo Alto,2014-01-01,2018-02-04,1349,2014-01-01
10425001,DGA,dga_web,Puerto Montt,90,-41.46,-72.9378,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1042.0,Costeras E Islas Entre Rio Maullin Y Rio Chamiza,2013-12-13,2018-02-04,1355,2013-12-13
10523001,DGA,dga_web,Puelo,5,-41.6511,-72.3117,105.0,Rio Puelo,1052.0,R. Puelo Bajo,2014-01-01,2018-02-04,1419,2014-01-01
10610001,DGA,dga_web,Hornopiren,25,-41.9383,-72.435,106.0,Costeras Entre R.Puelo Y R.Yelcho,1061.0,Costeras Entre Pta Tentelhue Y Rio Negro (Incl.),2016-01-01,2018-02-04,593,2016-01-01
10683002,DGA,dga_web,Rio Blanco En Chaiten,10,-42.9183,-72.7039,106.0,Costeras Entre R.Puelo Y R.Yelcho,1068.0,Costeras Entre R. Negro (Incl.) Y R. Yelcho,2014-01-01,2016-01-01,218,2014-01-01
11023002,DGA,dga_web,Villa Santa Lucia,327,-43.4128,-72.3658,110.0,Rio Palena Y Costeras Limite Decima Region,1102.0,Rio Palena Entre Frontera Y Rio Rosselot,2014-01-01,2018-02-04,1112,2014-01-01
11043001,DGA,dga_web,Marin Balmaceda,10,-43.7717,-72.9547,110.0,Rio Palena Y Costeras Limite Decima Region,1104.0,R. Palena Bajo,1993-08-01,1993-12-26,143,-
11041001,DGA,dga_web,La Junta,45,-43.9708,-72.4056,110.0,Rio Palena Y Costeras Limite Decima Region,1104.0,R. Palena Bajo,2014-01-01,2018-02-04,521,2014-01-01
11120001,DGA,dga_web,Puerto Puyuhuapi,10,-44.3228,-72.5597,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1112.0,Costeras Entre Rio Marchant Y Seno Ventisquero,1993-11-03,1993-12-26,51,-
11180000,DGA,dga_web,Islas Huichas,6,-45.1553,-73.5164,111.0,Costeras E Islas Entre R.Palena Y R.Aisen,1118.0,Islas Al Este Canal Moraleda,2011-01-01,2018-02-04,2166,2011-01-01
11342002,DGA,dga_web,Puerto Aysen,10,-45.4006,-72.7,113.0,Rio Aisen,1134.0,Rio Aisen Entre Rio Riesco Y Desembocadura,1993-04-01,1993-12-31,201,-
11316004,DGA,dga_web,Coyhaique Alto,730,-45.4803,-71.6044,113.0,Rio Aisen,1131.0,Rio Simpson,2013-11-18,2018-02-04,1540,2013-11-18
11316003,DGA,dga_web,Coyhaique (Escuela Agricola),343,-45.5739,-72.0286,113.0,Rio Aisen,1131.0,Rio Simpson,2013-03-27,2018-02-04,1770,2013-03-27
11505001,DGA,dga_web,Rio Ibaez En Desembocadura,220,-46.2692,-71.9908,115.0,Rio Baker,1150.0,R. Ibanez,2006-01-01,2018-02-04,2729,2006-01-01
11521005,DGA,dga_web,Lago General Carrera Fachinal,18,-46.5425,-72.2267,115.0,Rio Baker,1152.0,Vertiente Sur Lago General Carrera,2015-12-02,2018-02-04,756,2015-12-02
11521002,DGA,dga_web,Chile Chico,215,-46.5436,-71.7089,115.0,Rio Baker,1152.0,Vertiente Sur Lago Jose Miguel Carrera,1993-05-01,1993-12-31,177,-
11440000,DGA,dga_web,Glaciar San Rafael,8,-46.6433,-73.8575,114.0,Costeras E Islas Entre R Aisen Y R Baker Y Canal Gral. Martinez,1144.0,Costera Y Ventisqueros Entre R.  Exploradores Y Vent. Benito,2011-01-01,2018-02-04,1941,2011-01-01
11532000,DGA,dga_web,Rio Nef Antes Junta Estero El Revalse,281,-47.1378,-73.0869,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2011-01-01,2018-02-04,1878,2011-01-01
11536004,DGA,dga_web,Rio Baker En Angostura Chacabuco,160,-47.1414,-72.7258,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2003-01-01,2018-02-04,3673,2003-01-01
11540000,DGA,dga_web,Lago Cachet 2 En Glaciar Colonia,427,-47.1981,-73.25,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2011-01-01,2018-02-04,1483,2011-01-01
11536001,DGA,dga_web,Rio Cochrane En Cochrane,140,-47.2517,-72.5644,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2006-01-01,2016-01-01,1231,2006-01-01
11541000,DGA,dga_web,Rio Colonia En Nacimiento,146,-47.3392,-73.1147,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2011-01-01,2018-02-04,1888,2011-01-01
11546001,DGA,dga_web,Caleta Tortel,10,-47.7997,-73.5358,115.0,Rio Baker,1154.0,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2013-10-23,2018-02-04,1560,2013-10-23
11711000,DGA,dga_web,Rio Pascua Ante Junta Rio Quetru,20,-48.1592,-73.0889,117.0,Rio Pascua,1171.0,Rio Pascua,2003-01-01,2018-02-04,2746,2003-01-01
11702000,DGA,dga_web,Lago Ohiggins En Villa Ohiggins,300,-48.5169,-72.5953,117.0,Rio Pascua,1170.0,Lago O'Higgins,2003-01-01,2008-01-01,1284,2003-01-01
12000000,DGA,dga_web,Glaciar Tempano,20,-48.8347,-74.1831,120.0,Costeras Entre Limite Region Y Seno Andrew,1200.0,Costeras Del Canal Mesier Entre Limite Region Y Peninsula Exmouth,2011-01-01,2018-01-30,1872,2011-01-01
11704001,DGA,dga_web,Candelario Mancilla,300,-48.8775,-72.7394,117.0,Rio Pascua,1170.0,Lago O'Higgins,2003-01-01,2018-02-04,3022,2003-01-01
11706000,DGA,dga_web,Glaciar Ohiggins,5,-48.9272,-73.1172,117.0,Rio Pascua,1170.0,Lago O'Higgins,2011-01-01,2018-02-04,1548,2011-01-01
12280004,DGA,dga_web,Lago Dickson,200,-50.8228,-73.1125,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,1999-06-24,2018-02-04,4129,1999-06-24
12283001,DGA,dga_web,Cerro Guido,230,-50.8986,-72.3314,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,2011-01-01,2018-02-04,1849,2011-01-01
12284006,DGA,dga_web,Rio Las Chinas En Cerro Guido,75,-51.0508,-72.5169,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,2003-01-01,2018-02-04,3078,2003-01-01
12288000,DGA,dga_web,Glaciar Tindall,345,-51.1158,-73.2825,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,2011-01-01,2018-02-04,2200,2011-01-01
12286001,DGA,dga_web,Torres Del Paine,25,-51.1842,-72.9669,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,1976-01-22,2018-02-04,6414,2011-01-01
12284010,DGA,dga_web,Cerro Castillo,130,-51.26,-72.3272,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228.0,Rio Serrano,2011-01-01,2018-02-04,1874,2011-01-01
12293001,DGA,dga_web,Puerto Natales,45,-51.7336,-72.4781,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1229.0,Costeras Entre Rio Serrano Y Rio Hollenberg,2011-01-01,2018-01-25,2208,2011-01-01
12680001,DGA,dga_web,Monte Aymond,160,-52.1644,-69.6078,126.0,Vertiente Del Atlantico,1268.0,Costeras Entre Canadon Seco Y Canadon Grande,2011-01-01,2018-02-04,2150,2011-01-01
12620000,DGA,dga_web,Penitente Alto,290,-52.2092,-71.6806,126.0,Vertiente Del Atlantico,1262.0,Rio Penitente,2011-01-01,2018-02-04,2167,2011-01-01
12403000,DGA,dga_web,Seno Obstruccin,4,-52.2094,-72.4783,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240.0,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion,2011-01-01,2018-02-04,2200,2011-01-01
12622002,DGA,dga_web,Villa Tehuelche,190,-52.4414,-71.4022,126.0,Vertiente Del Atlantico,1262.0,Rio Penitente,1993-04-16,2018-02-04,2401,2011-01-01
12452001,DGA,dga_web,Rio Perez En Desembocadura,20,-52.5492,-71.9747,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245.0,Costeras Continentales Del Seno Skyring,2011-01-01,2018-02-04,2228,2011-01-01
12802001,DGA,dga_web,Rio Side En Cerro Sombrero,10,-52.7681,-69.2772,128.0,Tierra Del Fuego,1280.0,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,2011-01-01,2018-02-04,2228,2011-01-01
12449002,DGA,dga_web,Cordillera Riesco,456,-52.8425,-71.7642,124.0,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244.0,Isla Riesco,2011-01-01,2018-02-04,2228,2011-01-01
12806005,DGA,dga_web,Sarita En Bahia San Felipe,15,-52.8675,-69.9,128.0,Tierra Del Fuego,1280.0,"Costeras Del E Magallanes, Cabo Esp. Santo Y C. Mo",1982-05-22,1984-12-28,846,-
12806004,DGA,dga_web,Bahia San Felipe,10,-52.8697,-69.9319,128.0,Tierra Del Fuego,1280.0,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1987-06-03,2018-02-04,3763,2011-01-01
12586004,DGA,dga_web,Punta Arenas,5,-53.1233,-70.8772,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,1973-11-16,2018-02-04,9965,2003-01-01
12586009,DGA,dga_web,Canal De Trasvase Estero Llau-Llau,80,-53.125,-70.9358,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,2003-01-01,2018-02-04,3279,2003-01-01
12586010,DGA,dga_web,Magdalena Giglio 2,432,-53.1397,-71.0561,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,2011-01-01,2018-02-04,1628,2011-01-01
12586006,DGA,dga_web,Cerro Mirador,580,-53.1842,-71.0833,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,2016-12-26,2018-02-04,405,2016-12-26
12809001,DGA,dga_web,Porvenir,35,-53.2908,-70.37,128.0,Tierra Del Fuego,1280.0,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,2014-01-01,2018-02-04,1349,2014-01-01
12815001,DGA,dga_web,Onaisin En Maria Cristina,30,-53.3056,-69.2675,128.0,Tierra Del Fuego,1281.0,Costeras Bahia Inutil (Entre Cabo Monmouth Y Cabo Nose),2011-01-01,2018-02-04,2150,2011-01-01
12863001,DGA,dga_web,San Sebastian,20,-53.3217,-68.6614,128.0,Tierra Del Fuego,1286.0,Cuencas Atlanticas Hasta Frontera Entre Arroyo Alfa (Incl.) Y Afluentes R. Grande (Arg.),2011-01-01,2018-02-04,2228,2011-01-01
12582003,DGA,dga_web,Lago Parrillar,320,-53.4025,-71.2497,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,2011-01-01,2018-02-04,1818,2011-01-01
12873001,DGA,dga_web,Russfin,225,-53.7594,-69.1892,128.0,Tierra Del Fuego,1287.0,Afluentes Rio Grande Y Cuencas Cerradas,2011-01-01,2018-02-04,2087,2011-01-01
12821000,DGA,dga_web,Rio Condor,10,-53.9964,-70.0781,128.0,Tierra Del Fuego,1282.0,Costeras Entre Cabo Nose Y R. Azopardo (Incl.),2011-01-01,2018-02-04,2067,2011-01-01
12876003,DGA,dga_web,Pampa Huanaco,150,-54.0497,-68.7997,128.0,Tierra Del Fuego,1287.0,Afluentes Rio Grande Y Cuencas Cerradas,2011-01-01,2018-02-04,2181,2011-01-01
12879000,DGA,dga_web,Lago Deseado,170,-54.3378,-68.8242,128.0,Tierra Del Fuego,1287.0,Afluentes Rio Grande Y Cuencas Cerradas,2011-01-01,2018-02-04,2180,2011-01-01
12878002,DGA,dga_web,Bahia Yendegaia,10,-54.8817,-68.6825,128.0,Tierra Del Fuego,1287.0,Afluentes Rio Grande Y Cuencas Cerradas,2016-11-01,2018-02-04,461,2016-11-01
12930004,DGA,dga_web,Puerto Navarino,10,-54.9256,-68.3236,129.0,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293.0,Islas Navarino Y Gable,2011-01-01,2018-02-04,2228,2011-01-01
12930001,DGA,dga_web,Rio Robalo En Puerto Williams,80,-54.9469,-67.6392,129.0,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293.0,Islas Navarino Y Gable,2003-01-01,2018-02-04,2776,2003-01-01
12930005,DGA,dga_web,Puerto Toro,10,-55.0822,-67.0758,129.0,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293.0,Islas Navarino Y Gable,2011-01-01,2018-02-04,2080,2011-01-01
950002,DMC,dmc_anuarios,Arturo Prat Base Antartica,5,-62.4786,-59.6642,-1.0,No Disponible,-1.0,No Disponible,2016-01-01,2018-02-04,640,-
950003,DMC,dmc_anuarios,Bernardo O'Higgins Base Antartica,10,-63.3208,-57.8994,-1.0,No Disponible,-1.0,No Disponible,2016-01-01,2018-02-04,766,-
180005,DMC,dmc_merge,Chacalluta Arica Ap.,63,-18.3514,-70.3358,10.0,Altiplanicas,100.0,Entre Limite Peru - Bolivia Y Rio Lauca,1959-05-22,2018-02-04,18976,-
200006,DMC,dmc_merge,Diego Aracena Iquique Ap.,52,-20.5397,-70.1786,10.0,Altiplanicas,104.0,Entre Estero Sencata Y Rio Sacaya,1981-04-01,2018-02-04,13452,-
230001,DMC,dmc_merge,Cerro Moreno Antofagasta Ap.,113,-23.4503,-70.4411,20.0,Fronterizas Salar Michincha-R.Loa,200.0,Salar De Ollague,1963-02-22,2018-02-04,18998,-
270008,DMC,dmc_merge,Desierto De Atacama Caldera Ap.,204,-27.2639,-70.7742,30.0,Endorreicas Entre Frontera Y Vertiente Del Pacifico,304.0,Salar De Maricunga,2005-08-01,2018-02-04,3261,-
290004,DMC,dmc_merge,La Florida La Serena Ad.,142,-29.9175,-71.2011,41.0,Rio Los Choros,412.0,Q. Los Choros Entre Q. Del Pelicano Y Desembocadura,1963-07-26,2018-02-04,18867,-
330007,DMC,dmc_merge,Rodelillo Ad.,330,-33.0367,-71.5342,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,2016-01-01,2018-02-04,765,-
330020,DMC,dmc_merge,Quinta Normal Santiago,527,-33.445,-70.6828,57.0,Rio Maipo,573.0,Mapocho Bajo,1969-01-01,2018-02-04,17760,-
340031,DMC,dmc_merge,General Freire Curico Ad.,225,-34.9664,-71.2167,61.0,Costeras Rapel-E.Nilahue,613.0,Estero Nilahue,1964-07-01,2018-02-04,16074,-
360011,DMC,dmc_merge,Bernardo O'Higgins Chillan Ad.,151,-36.5872,-72.04,81.0,Rio Itata,810.0,Nuble Alto,1960-05-23,2018-02-04,15097,-
360019,DMC,dmc_merge,Carriel Sur Concepcion.,12,-36.7792,-73.0622,81.0,Rio Itata,810.0,Nuble Alto,1966-01-01,2018-02-04,18893,-
380013,DMC,dmc_merge,Maquehue Temuco Ad.,92,-38.77,-72.6369,83.0,Rio Bio Bio,830.0,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),1955-10-16,2018-02-04,18810,-
390006,DMC,dmc_merge,Pichoy Valdivia Ad.,21,-39.6506,-73.0808,101.0,Rio Valdivia,1010.0,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1966-01-01,2018-02-04,14332,-
400009,DMC,dmc_merge,Canal Bajo Osorno Ad.,61,-40.605,-73.0608,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,1955-10-22,2018-02-04,14918,-
410005,DMC,dmc_merge,El Tepual Puerto Montt Ap.,85,-41.435,-73.0978,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,1964-07-05,2018-02-04,19039,-
450001,DMC,dmc_merge,Puerto Aysen Ad.,10,-45.3961,-72.6639,113.0,Rio Aisen,1134.0,Rio Aisen Entre Rio Riesco Y Desembocadura,1961-12-19,2018-02-04,11233,-
450004,DMC,dmc_merge,Teniente Vidal Coyhaique Ad.,310,-45.5939,-72.1086,113.0,Rio Aisen,1131.0,Rio Simpson,1956-08-30,2018-02-04,18875,-
450005,DMC,dmc_merge,Balmaceda Ad.,517,-45.9128,-71.6942,113.0,Rio Aisen,1131.0,Rio Simpson,1955-07-10,2018-02-04,18796,-
460001,DMC,dmc_merge,Chile Chico Ad.,306,-46.5808,-71.6928,115.0,Rio Baker,1152.0,Vertiente Sur Lago Jose Miguel Carrera,1961-09-03,2018-02-02,12845,-
470001,DMC,dmc_merge,Lord Cochrane Ad.,204,-47.2439,-72.5864,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,1970-02-01,2018-02-04,12960,-
520006,DMC,dmc_merge,Punta Arenas,38,-53.0033,-70.845,125.0,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258.0,Costeras E Islas Orientales De La Peninsula Brunswick,1965-01-22,2018-02-04,18937,-
550001,DMC,dmc_merge,Guardia Marina Zanartu Pto Williams Ad.,10,-54.9317,-67.6156,129.0,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293.0,Islas Navarino Y Gable,1968-02-12,2018-02-04,7293,-
950001,DMC,dmc_merge,Eduardo Frei Montalva Antartica,1,-62.1997,-58.9642,-1.0,No Disponible,-1.0,No Disponible,1970-02-01,2018-02-04,16189,-
220002,DMC,dmc_web,El Loa Calama Ad.,2293,-22.4989,-68.9072,20.0,Fronterizas Salar Michincha-R.Loa,200.0,Salar De Ollague,1967-01-01,2018-02-04,17187,-
270001,DMC,dmc_web,Mataveri Isla De Pascua Ap.,48,-27.1606,-109.427,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,1970-02-01,2018-02-04,17497,-
330021,DMC,dmc_web,Pudahuel Santiago,482,-33.3919,-70.7944,57.0,Rio Maipo,573.0,Mapocho Bajo,1967-01-06,2018-02-04,18480,-
330019,DMC,dmc_web,Eulogio Sanchez Tobalaba Ad.,650,-33.4544,-70.5478,57.0,Rio Maipo,573.0,Mapocho Bajo,1975-08-18,2018-02-04,7386,-
330031,DMC,dmc_web,Juan Fernandez Estacion Meteorologica,35,-33.6367,-78.835,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,1963-04-02,2018-02-04,18860,-
330030,DMC,dmc_web,Santo Domingo Ad.,75,-33.655,-71.6142,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,1966-08-01,2018-02-04,14648,-
370033,DMC,dmc_web,Maria Dolores Los Angeles Ad.,120,-37.4028,-72.4225,81.0,Rio Itata,810.0,Nuble Alto,1956-10-29,2018-02-04,2393,-
420004,DMC,dmc_web,Chaiten Ad.,10,-42.9303,-72.7008,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,1965-11-02,2005-07-27,8075,-
430002,DMC,dmc_web,Futaleufu Ad.,347,-43.1889,-71.8525,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,1961-08-09,2018-01-31,13181,-
430004,DMC,dmc_web,Alto Palenaad.,281,-43.6117,-71.8053,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,1964-12-19,2018-02-01,10103,-
510005,DMC,dmc_web,Teniente Gallardo Puerto Natales Ad.,69,-51.6672,-72.5289,122.0,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1229.0,Costeras Entre Rio Serrano Y Rio Hollenberg,2008-11-19,2018-02-04,2203,-
530005,DMC,dmc_web,Fuentes Martinez Porvenir Ad.,27,-53.1875,-70.3203,128.0,Tierra Del Fuego,1280.0,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1985-04-01,2018-02-04,4266,-
COM00080002,GHCN,ghcn_ftp,El Embrujo,3,13.357,-81.358,,,,,1979-04-23,2018-02-02,3322,-
CO000080001,GHCN,ghcn_ftp,San Andres (Isla)/S,6,12.583,-81.717,,,,,1965-04-24,2018-02-02,17797,-
VE000080405,GHCN,ghcn_ftp,La Orchila,3,11.8,-66.183,,,,,1959-01-01,2011-12-22,4156,-
COM00080035,GHCN,ghcn_ftp,Almirante Padilla,13,11.526,-72.926,,,,,1973-01-03,2018-02-02,5426,-
VEM00080403,GHCN,ghcn_ftp,Jose Leonardo Chirinos,16,11.415,-69.681,,,,,1959-01-01,2018-02-01,16297,-
COM00080009,GHCN,ghcn_ftp,Simon Bolivar,7,11.12,-74.231,,,,,1964-09-16,2018-02-02,14290,-
VEM00080421,GHCN,ghcn_ftp,Porlamar (Aeropuerto Int. Del,19,10.917,-63.967,,,,,1975-08-08,2016-02-13,7799,-
COM00080028,GHCN,ghcn_ftp,Ernesto Cortissoz,30,10.89,-74.781,,,,,1941-05-02,2018-02-02,21528,-
VEM00080415,GHCN,ghcn_ftp,Simon Bolivar Intl,72,10.603,-66.991,,,,,1973-01-01,2018-02-02,16335,-
VE000080423,GHCN,ghcn_ftp,Guiria,14,10.583,-62.317,,,,,1973-05-11,2016-10-06,8808,-
VEM00080407,GHCN,ghcn_ftp,La Chinita Intl,72,10.558,-71.728,,,,,1959-01-01,2018-01-21,16578,-
VEM00080476,GHCN,ghcn_ftp,La Canada,26,10.517,-71.65,,,,,1983-11-11,2016-03-22,3405,-
VEM00080416,GHCN,ghcn_ftp,Generalisimo Francisco De Mir,856,10.485,-66.844,,,,,1973-05-11,2016-10-03,8282,-
VEM00080412,GHCN,ghcn_ftp,General Bartolome Salom Intl,10,10.481,-68.073,,,,,1962-08-02,2015-09-04,5843,-
VEM00080420,GHCN,ghcn_ftp,Antonio Jose De Sucre,4,10.45,-64.13,,,,,1984-07-01,2016-10-07,8194,-
COM00080022,GHCN,ghcn_ftp,Rafael Nunez,1,10.442,-75.513,,,,,1963-11-25,2018-02-02,17943,-
COM00080036,GHCN,ghcn_ftp,Alfonso Lopez Pumarejo,147,10.435,-73.25,,,,,1969-08-20,2018-02-02,6783,-
VEM00080479,GHCN,ghcn_ftp,Palmichal,1000,10.3,-68.233,,,,,1992-02-02,2003-05-12,2983,-
VE000080413,GHCN,ghcn_ftp,Maracay - B.A. Sucr,437,10.25,-67.65,,,,,1959-01-01,2018-01-29,16781,-
VEM00080472,GHCN,ghcn_ftp,Arturo Michelena Intl,430,10.15,-67.928,,,,,1991-12-02,2018-02-02,8334,-
VEM00080419,GHCN,ghcn_ftp,General Jose Antonio Anzoateg,8,10.107,-64.689,,,,,1973-05-11,2016-12-30,13049,-
VEM00080410,GHCN,ghcn_ftp,Barquisimeto Intl,622,10.043,-69.359,,,,,1959-01-01,2018-01-30,16798,-
VE000002417,GHCN,ghcn_ftp,San Juan De Los Mor,429,9.917,-67.333,,,,,1986-12-02,2016-10-07,8134,-
VE000080425,GHCN,ghcn_ftp,Mene Grande,28,9.817,-70.933,,,,,1973-05-11,2018-01-05,11859,-
VEM00080435,GHCN,ghcn_ftp,Maturin,68,9.749,-63.153,,,,,1973-05-11,2018-01-19,11001,-
VEM00080427,GHCN,ghcn_ftp,Oswaldo Guevara Mujica,195,9.553,-69.238,,,,,1973-05-11,2018-01-07,12165,-
VEM00080432,GHCN,ghcn_ftp,Carrizal,161,9.417,-66.917,,,,,1981-06-01,2014-08-19,633,-
VEM00080426,GHCN,ghcn_ftp,Dr Antonio Nicolas Briceno,628,9.34,-70.584,,,,,1982-10-13,2016-10-06,9157,-
VE000002589,GHCN,ghcn_ftp,Valle De La Pascua,125,9.233,-66.0,,,,,1991-11-27,2016-02-25,2091,-
VEM00080428,GHCN,ghcn_ftp,Guanare,185,9.027,-69.755,,,,,1973-05-11,2018-02-01,13318,-
VEM00080478,GHCN,ghcn_ftp,Temblador (Private),30,9.017,-62.617,,,,,1982-11-01,1997-04-05,1594,-
VE000002099,GHCN,ghcn_ftp,Santa Barbara Del Z,10,8.967,-71.933,,,,,1992-09-12,1996-12-07,253,-
VEM00080442,GHCN,ghcn_ftp,Calabozo,100,8.925,-67.417,,,,,1991-12-07,2014-05-05,6826,-
COM00080063,GHCN,ghcn_ftp,Los Garzones,11,8.824,-75.826,,,,,1964-09-17,2018-02-02,6656,-
VEM00080437,GHCN,ghcn_ftp,El Vigia,103,8.633,-71.65,,,,,1992-09-01,2016-03-30,1703,-
VEM00080440,GHCN,ghcn_ftp,Barinas,203,8.62,-70.221,,,,,1991-04-16,2018-01-29,6630,-
VE000080438,GHCN,ghcn_ftp,Merida,1498,8.6,-71.183,,,,,1973-05-11,2018-02-01,13522,-
VEM00080444,GHCN,ghcn_ftp,Ciudad Bolivar,60,8.122,-63.537,,,,,1973-05-11,2016-03-31,10294,-
COM00080097,GHCN,ghcn_ftp,Camilo Daza,334,7.928,-72.512,,,,,1964-09-16,2018-02-02,12736,-
VEM00080447,GHCN,ghcn_ftp,San Antonio Del Tachira,400,7.841,-72.44,,,,,1973-05-11,2018-02-01,13208,-
COM00080084,GHCN,ghcn_ftp,Antonio Roldan Betancourt,14,7.812,-76.716,,,,,1984-12-29,2018-02-02,4133,-
VE000080450,GHCN,ghcn_ftp,San Fernando,47,7.68,-67.42,,,,,1973-05-11,2016-12-15,11195,-
VEM00080475,GHCN,ghcn_ftp,Mayor Buenaventura Vivas,330,7.565,-72.035,,,,,1982-08-02,2015-10-18,6070,-
VE000080453,GHCN,ghcn_ftp,Tumeremo,181,7.3,-61.45,,,,,1973-05-12,2014-04-17,4607,-
VEM00080448,GHCN,ghcn_ftp,Guasdualito,130,7.211,-70.756,,,,,1974-03-02,2018-02-01,9398,-
COM00080094,GHCN,ghcn_ftp,Palonegro,1188,7.127,-73.185,,,,,1975-04-05,2018-02-02,13135,-
COM00080099,GHCN,ghcn_ftp,Santiago Perez,128,7.069,-70.737,,,,,1964-09-17,2018-02-02,7875,-
COM00080091,GHCN,ghcn_ftp,Yariguies,126,7.024,-73.807,,,,,1964-09-16,2018-02-02,10790,-
GYM00081001,GHCN,ghcn_ftp,Georgetown,2,6.8,-58.15,,,,,1941-08-25,2018-02-02,8078,-
GYW00010502,GHCN,ghcn_ftp,Georgetown,29,6.5,-58.25,,,,,1973-01-01,2018-02-02,9097,-
COM00080110,GHCN,ghcn_ftp,Olaya Herrera,1506,6.22,-75.591,,,,,1958-01-02,2018-02-02,13906,-
